Vertex	Dijkstra	DeltaStepping	ParallelDeltaStepping
825	17.135	17.135	17.135
826	21.5018	21.5018	21.5018
827	23.513	23.513	23.513
828	24.3787	24.3787	24.3787
829	27.7954	27.7954	27.7954
830	26.2483	26.2483	26.2483
831	27.5847	27.5847	27.5847
832	25.4714	25.4714	25.4714
833	23.557	23.557	23.557
834	25.5927	25.5927	25.5927
835	16.4236	16.4236	16.4236
836	23.3733	23.3733	23.3733
837	25.7083	25.7083	25.7083
838	40.4479	40.4479	40.4479
839	27.5661	27.5661	27.5661
840	20.7124	20.7124	20.7124
841	23.8017	23.8017	23.8017
842	34.3793	34.3793	34.3793
843	29.6019	29.6019	29.6019
844	28.9074	28.9074	28.9074
845	26.5221	26.5221	26.5221
846	15.3124	15.3124	15.3124
847	16.0825	16.0825	16.0825
848	23.0967	23.0967	23.0967
849	26.7084	26.7084	26.7084
850	23.0153	23.0153	23.0153
851	19.2119	19.2119	19.2119
852	22.925	22.925	22.925
853	20.537	20.537	20.537
854	25.5614	25.5614	25.5614
855	20.6669	20.6669	20.6669
856	30.803	30.803	30.803
857	16.3614	16.3614	16.3614
858	30.274	30.274	30.274
859	27.0099	27.0099	27.0099
860	18.6542	18.6542	18.6542
861	26.5595	26.5595	26.5595
862	10.4522	10.4522	10.4522
863	31.3875	31.3875	31.3875
864	27.9812	27.9812	27.9812
865	21.6711	21.6711	21.6711
866	28.0213	28.0213	28.0213
867	18.3596	18.3596	18.3596
868	27.0472	27.0472	27.0472
869	20.793	20.793	20.793
870	21.2145	21.2145	21.2145
871	23.7495	23.7495	23.7495
872	18.8172	18.8172	18.8172
873	19.8689	19.8689	19.8689
874	30.976	30.976	30.976
875	26.6976	26.6976	26.6976
876	27.1686	27.1686	27.1686
877	26.7458	26.7458	26.7458
878	24.4599	24.4599	24.4599
879	23.93	23.93	23.93
880	27.8029	27.8029	27.8029
881	27.0862	27.0862	27.0862
882	18.8437	18.8437	18.8437
883	28.3814	28.3814	28.3814
884	18.0122	18.0122	18.0122
885	29.0766	29.0766	29.0766
886	14.3036	14.3036	14.3036
887	23.863	23.863	23.863
888	30.9636	30.9636	30.9636
889	28.7008	28.7008	28.7008
890	14.9799	14.9799	14.9799
891	24.6566	24.6566	24.6566
892	23.7446	23.7446	23.7446
893	27.4805	27.4805	27.4805
894	20.7134	20.7134	20.7134
895	19.0658	19.0658	19.0658
896	25.2968	25.2968	25.2968
897	27.0207	27.0207	27.0207
898	19.6832	19.6832	19.6832
899	28.3822	28.3822	28.3822
900	1.79769e+308	inf	inf
901	18.8758	18.8758	18.8758
902	23.673	23.673	23.673
903	21.0937	21.0937	21.0937
904	25.5229	25.5229	25.5229
905	23.4764	23.4764	23.4764
906	27.2552	27.2552	27.2552
907	27.5876	27.5876	27.5876
908	1.79769e+308	inf	inf
909	21.8206	21.8206	21.8206
910	17.9611	17.9611	17.9611
911	29.2956	29.2956	29.2956
912	27.6022	27.6022	27.6022
913	23.6146	23.6146	23.6146
914	26.4091	26.4091	26.4091
915	21.5978	21.5978	21.5978
916	27.4049	27.4049	27.4049
917	26.4692	26.4692	26.4692
918	28.4174	28.4174	28.4174
919	39.2866	39.2866	39.2866
920	22.6209	22.6209	22.6209
921	24.2984	24.2984	24.2984
922	18.3134	18.3134	18.3134
923	23.2052	23.2052	23.2052
924	25.162	25.162	25.162
925	18.5255	18.5255	18.5255
926	21.2293	21.2293	21.2293
927	24.0647	24.0647	24.0647
928	24.8601	24.8601	24.8601
929	16.0786	16.0786	16.0786
930	20.8172	20.8172	20.8172
931	22.0189	22.0189	22.0189
932	20.5183	20.5183	20.5183
933	31.0151	31.0151	31.0151
934	28.5136	28.5136	28.5136
935	27.1093	27.1093	27.1093
936	16.043	16.043	16.043
937	24.1374	24.1374	24.1374
938	22.1993	22.1993	22.1993
939	32.8807	32.8807	32.8807
940	25.5252	25.5252	25.5252
941	21.0882	21.0882	21.0882
942	21.3676	21.3676	21.3676
943	5.27791	5.27791	5.27791
944	30.4506	30.4506	30.4506
945	17.1904	17.1904	17.1904
946	22.4688	22.4688	22.4688
947	22.4258	22.4258	22.4258
948	25.1843	25.1843	25.1843
949	23.1484	23.1484	23.1484
950	16.1932	16.1932	16.1932
951	22.7082	22.7082	22.7082
952	27.7321	27.7321	27.7321
953	25.5815	25.5815	25.5815
954	25.1562	25.1562	25.1562
955	34.8689	34.8689	34.8689
956	24.9658	24.9658	24.9658
957	25.1451	25.1451	25.1451
958	21.7411	21.7411	21.7411
959	34.019	34.019	34.019
960	19.5868	19.5868	19.5868
961	28.9566	28.9566	28.9566
962	26.862	26.862	26.862
963	25.0659	25.0659	25.0659
964	23.7252	23.7252	23.7252
965	27.0826	27.0826	27.0826
966	23.7047	23.7047	23.7047
967	24.9249	24.9249	24.9249
968	22.9849	22.9849	22.9849
969	25.9369	25.9369	25.9369
970	25.2581	25.2581	25.2581
971	19.8028	19.8028	19.8028
972	26.8056	26.8056	26.8056
973	30.972	30.972	30.972
974	23.9939	23.9939	23.9939
975	21.5915	21.5915	21.5915
976	31.6125	31.6125	31.6125
977	21.161	21.161	21.161
978	29.2766	29.2766	29.2766
979	22.183	22.183	22.183
980	19.5786	19.5786	19.5786
981	20.9385	20.9385	20.9385
982	9.08477	9.08477	9.08477
983	26.0544	26.0544	26.0544
984	24.8478	24.8478	24.8478
985	31.1454	31.1454	31.1454
986	18.2401	18.2401	18.2401
987	19.2767	19.2767	19.2767
988	16.1175	16.1175	16.1175
989	7.046	7.046	7.046
990	29.3424	29.3424	29.3424
991	30.8077	30.8077	30.8077
992	18.6401	18.6401	18.6401
993	28.7031	28.7031	28.7031
994	31.2726	31.2726	31.2726
995	22.6625	22.6625	22.6625
996	15.0026	15.0026	15.0026
997	24.7469	24.7469	24.7469
998	26.2559	26.2559	26.2559
999	28.1113	28.1113	28.1113
1000	20.7267	20.7267	20.7267
1001	24.8873	24.8873	24.8873
1002	30.019	30.019	30.019
1003	23.8643	23.8643	23.8643
1004	28.2854	28.2854	28.2854
1005	24.3002	24.3002	24.3002
1006	27.7777	27.7777	27.7777
1007	21.7735	21.7735	21.7735
1008	19.4715	19.4715	19.4715
1009	26.2499	26.2499	26.2499
1010	25.1153	25.1153	25.1153
1011	20.5381	20.5381	20.5381
1012	23.4179	23.4179	23.4179
1013	21.7302	21.7302	21.7302
1014	21.9198	21.9198	21.9198
1015	22.3321	22.3321	22.3321
1016	21.6306	21.6306	21.6306
1017	23.0785	23.0785	23.0785
1018	29.621	29.621	29.621
1019	12.4814	12.4814	12.4814
1020	21.9609	21.9609	21.9609
1021	24.4222	24.4222	24.4222
1022	24.7536	24.7536	24.7536
1023	21.2656	21.2656	21.2656
1024	22.0069	22.0069	22.0069
1025	25.1332	25.1332	25.1332
1026	23.1235	23.1235	23.1235
1027	25.1065	25.1065	25.1065
1028	28.2568	28.2568	28.2568
1029	28.7527	28.7527	28.7527
1030	24.3786	24.3786	24.3786
1031	19.5993	19.5993	19.5993
1032	15.9294	15.9294	15.9294
1033	22.0355	22.0355	22.0355
1034	18.834	18.834	18.834
1035	22.5673	22.5673	22.5673
1036	25.0147	25.0147	25.0147
1037	22.2905	22.2905	22.2905
1038	22.8384	22.8384	22.8384
1039	20.0697	20.0697	20.0697
1040	27.6542	27.6542	27.6542
1041	28.4956	28.4956	28.4956
1042	14.8318	14.8318	14.8318
1043	19.9252	19.9252	19.9252
1044	21.9043	21.9043	21.9043
1045	19.53	19.53	19.53
1046	17.5149	17.5149	17.5149
1047	20.0725	20.0725	20.0725
1048	21.5124	21.5124	21.5124
1049	18.634	18.634	18.634
1050	23.9927	23.9927	23.9927
1051	25.1321	25.1321	25.1321
1052	15.69	15.69	15.69
1053	20.4951	20.4951	20.4951
1054	19.4058	19.4058	19.4058
1055	16.4865	16.4865	16.4865
1056	25.4492	25.4492	25.4492
1057	25.9491	25.9491	25.9491
1058	24.53	24.53	24.53
1059	30.9854	30.9854	30.9854
1060	21.829	21.829	21.829
1061	29.7253	29.7253	29.7253
1062	26.3547	26.3547	26.3547
1063	24.1094	24.1094	24.1094
1064	29.4934	29.4934	29.4934
1065	24.6438	24.6438	24.6438
1066	22.7033	22.7033	22.7033
1067	22.4599	22.4599	22.4599
1068	26.0424	26.0424	26.0424
1069	26.0092	26.0092	26.0092
1070	21.0225	21.0225	21.0225
1071	27.0703	27.0703	27.0703
1072	20.04	20.04	20.04
1073	29.0422	29.0422	29.0422
1074	22.3814	22.3814	22.3814
1075	22.9259	22.9259	22.9259
1076	23.3955	23.3955	23.3955
1077	24.1968	24.1968	24.1968
1078	20.2754	20.2754	20.2754
1079	25.7457	25.7457	25.7457
1080	30.3815	30.3815	30.3815
1081	21.9458	21.9458	21.9458
1082	23.9101	23.9101	23.9101
1083	24.3966	24.3966	24.3966
1084	21.4354	21.4354	21.4354
1085	21.8019	21.8019	21.8019
1086	22.6055	22.6055	22.6055
1087	26.6786	26.6786	26.6786
1088	28.7184	28.7184	28.7184
1089	31.2015	31.2015	31.2015
1090	27.1206	27.1206	27.1206
1091	27.9223	27.9223	27.9223
1092	23.7153	23.7153	23.7153
1093	25.3428	25.3428	25.3428
1094	23.7492	23.7492	23.7492
1095	26.7335	26.7335	26.7335
1096	24.641	24.641	24.641
1097	19.7528	19.7528	19.7528
1098	11.8514	11.8514	11.8514
1099	17.1994	17.1994	17.1994
1100	26.779	26.779	26.779
1101	20.8264	20.8264	20.8264
1102	24.4619	24.4619	24.4619
1103	22.8814	22.8814	22.8814
1104	15.2695	15.2695	15.2695
1105	21.3597	21.3597	21.3597
1106	28.5799	28.5799	28.5799
1107	22.0612	22.0612	22.0612
1108	18.9869	18.9869	18.9869
1109	29.0837	29.0837	29.0837
1110	24.0893	24.0893	24.0893
1111	20.5456	20.5456	20.5456
1112	21.2406	21.2406	21.2406
1113	26.6535	26.6535	26.6535
1114	22.0763	22.0763	22.0763
1115	25.0078	25.0078	25.0078
1116	28.9362	28.9362	28.9362
1117	25.9744	25.9744	25.9744
1118	27.1913	27.1913	27.1913
1119	21.9686	21.9686	21.9686
1120	25.113	25.113	25.113
1121	13.2245	13.2245	13.2245
1122	21.5214	21.5214	21.5214
1123	32.9851	32.9851	32.9851
1124	23.5312	23.5312	23.5312
1125	25.6491	25.6491	25.6491
1126	26.8351	26.8351	26.8351
1127	19.1564	19.1564	19.1564
1128	28.8029	28.8029	28.8029
1129	20.7618	20.7618	20.7618
1130	24.4515	24.4515	24.4515
1131	19.6458	19.6458	19.6458
1132	23.1662	23.1662	23.1662
1133	22.3075	22.3075	22.3075
1134	23.5864	23.5864	23.5864
1135	22.519	22.519	22.519
1136	25.508	25.508	25.508
1137	23.361	23.361	23.361
1138	25.5154	25.5154	25.5154
1139	26.9869	26.9869	26.9869
1140	29.9981	29.9981	29.9981
1141	27.5451	27.5451	27.5451
1142	25.525	25.525	25.525
1143	24.0178	24.0178	24.0178
1144	16.0685	16.0685	16.0685
1145	23.0599	23.0599	23.0599
1146	13.6343	13.6343	13.6343
1147	23.3141	23.3141	23.3141
1148	30.6139	30.6139	30.6139
1149	28.2475	28.2475	28.2475
1150	24.1127	24.1127	24.1127
1151	20.0254	20.0254	20.0254
1152	24.123	24.123	24.123
1153	18.9686	18.9686	18.9686
1154	33.4573	33.4573	33.4573
1155	31.1059	31.1059	31.1059
1156	25.2714	25.2714	25.2714
1157	28.2608	28.2608	28.2608
1158	22.7997	22.7997	22.7997
1159	31.2178	31.2178	31.2178
1160	23.2856	23.2856	23.2856
1161	22.4741	22.4741	22.4741
1162	24.6705	24.6705	24.6705
1163	36.0459	36.0459	36.0459
1164	24.0945	24.0945	24.0945
1165	23.2148	23.2148	23.2148
1166	21.7729	21.7729	21.7729
1167	26.1848	26.1848	26.1848
1168	25.1251	25.1251	25.1251
1169	25.0697	25.0697	25.0697
1170	24.7146	24.7146	24.7146
1171	26.6749	26.6749	26.6749
1172	25.8555	25.8555	25.8555
1173	19.3984	19.3984	19.3984
1174	17.6359	17.6359	17.6359
1175	1.79769e+308	inf	inf
1176	21.7093	21.7093	21.7093
1177	17.1568	17.1568	17.1568
1178	25.7549	25.7549	25.7549
1179	27.286	27.286	27.286
1180	20.1127	20.1127	20.1127
1181	25.3742	25.3742	25.3742
1182	18.9985	18.9985	18.9985
1183	19.9662	19.9662	19.9662
1184	27.3023	27.3023	27.3023
1185	25.5105	25.5105	25.5105
1186	24.5399	24.5399	24.5399
1187	21.6804	21.6804	21.6804
1188	20.9597	20.9597	20.9597
1189	20.2194	20.2194	20.2194
1190	18.9561	18.9561	18.9561
1191	26.8976	26.8976	26.8976
1192	22.8102	22.8102	22.8102
1193	24.2468	24.2468	24.2468
1194	28.2632	28.2632	28.2632
1195	21.6269	21.6269	21.6269
1196	18.1424	18.1424	18.1424
1197	22.7783	22.7783	22.7783
1198	25.6185	25.6185	25.6185
1199	20.8198	20.8198	20.8198
1200	25.6897	25.6897	25.6897
1201	25.3891	25.3891	25.3891
1202	26.9504	26.9504	26.9504
1203	20.3529	20.3529	20.3529
1204	18.3838	18.3838	18.3838
1205	26.8442	26.8442	26.8442
1206	27.8197	27.8197	27.8197
1207	18.5261	18.5261	18.5261
1208	21.5506	21.5506	21.5506
1209	26.2305	26.2305	26.2305
1210	24.0557	24.0557	24.0557
1211	25.5337	25.5337	25.5337
1212	22.5491	22.5491	22.5491
1213	18.6969	18.6969	18.6969
1214	16.6067	16.6067	16.6067
1215	22.8829	22.8829	22.8829
1216	25.5136	25.5136	25.5136
1217	23.7265	23.7265	23.7265
1218	28.9957	28.9957	28.9957
1219	21.9572	21.9572	21.9572
1220	22.8652	22.8652	22.8652
1221	15.9917	15.9917	15.9917
1222	24.1198	24.1198	24.1198
1223	20.3757	20.3757	20.3757
1224	24.0051	24.0051	24.0051
1225	21.4021	21.4021	21.4021
1226	24.9026	24.9026	24.9026
1227	24.6885	24.6885	24.6885
1228	22.3519	22.3519	22.3519
1229	17.5678	17.5678	17.5678
1230	26.5375	26.5375	26.5375
1231	19.3936	19.3936	19.3936
1232	15.6494	15.6494	15.6494
1233	26.2665	26.2665	26.2665
1234	19.0172	19.0172	19.0172
1235	21.1759	21.1759	21.1759
1236	27.6884	27.6884	27.6884
1237	24.4541	24.4541	24.4541
1238	12.6977	12.6977	12.6977
1239	28.1296	28.1296	28.1296
1240	29.5146	29.5146	29.5146
1241	18.9581	18.9581	18.9581
1242	28.9408	28.9408	28.9408
1243	26.3462	26.3462	26.3462
1244	26.5362	26.5362	26.5362
1245	23.0088	23.0088	23.0088
1246	21.5699	21.5699	21.5699
1247	28.4828	28.4828	28.4828
1248	28.4554	28.4554	28.4554
1249	26.5873	26.5873	26.5873
1250	23.7375	23.7375	23.7375
1251	27.6331	27.6331	27.6331
1252	23.444	23.444	23.444
1253	17.3038	17.3038	17.3038
1254	20.6504	20.6504	20.6504
1255	25.5274	25.5274	25.5274
1256	23.9914	23.9914	23.9914
1257	23.6508	23.6508	23.6508
1258	23.576	23.576	23.576
1259	27.4953	27.4953	27.4953
1260	20.3098	20.3098	20.3098
1261	17.7311	17.7311	17.7311
1262	31.0126	31.0126	31.0126
1263	26.9368	26.9368	26.9368
1264	25.4247	25.4247	25.4247
1265	28.7801	28.7801	28.7801
1266	22.3175	22.3175	22.3175
1267	22.4528	22.4528	22.4528
1268	27.187	27.187	27.187
1269	23.5229	23.5229	23.5229
1270	25.5992	25.5992	25.5992
1271	19.8423	19.8423	19.8423
1272	29.4072	29.4072	29.4072
1273	23.832	23.832	23.832
1274	27.3983	27.3983	27.3983
1275	27.0717	27.0717	27.0717
1276	18.7978	18.7978	18.7978
1277	25.3997	25.3997	25.3997
1278	28.5845	28.5845	28.5845
1279	18.6618	18.6618	18.6618
1280	17.4383	17.4383	17.4383
1281	24.414	24.414	24.414
1282	31.4877	31.4877	31.4877
1283	23.3954	23.3954	23.3954
1284	24.6082	24.6082	24.6082
1285	10.6839	10.6839	10.6839
1286	23.8545	23.8545	23.8545
1287	20.6932	20.6932	20.6932
1288	28.917	28.917	28.917
1289	15.0979	15.0979	15.0979
1290	27.5366	27.5366	27.5366
1291	33.1505	33.1505	33.1505
1292	25.5342	25.5342	25.5342
1293	19.5574	19.5574	19.5574
1294	26.7126	26.7126	26.7126
1295	29.4505	29.4505	29.4505
1296	17.8305	17.8305	17.8305
1297	25.5252	25.5252	25.5252
1298	29.526	29.526	29.526
1299	24.4396	24.4396	24.4396
1300	29.0296	29.0296	29.0296
1301	23.9896	23.9896	23.9896
1302	16.5745	16.5745	16.5745
1303	22.5272	22.5272	22.5272
1304	21.7565	21.7565	21.7565
1305	23.8077	23.8077	23.8077
1306	21.2103	21.2103	21.2103
1307	23.4466	23.4466	23.4466
1308	21.3106	21.3106	21.3106
1309	25.5129	25.5129	25.5129
1310	24.2106	24.2106	24.2106
1311	17.4418	17.4418	17.4418
1312	23.3796	23.3796	23.3796
1313	15.5032	15.5032	15.5032
1314	23.7964	23.7964	23.7964
1315	21.1186	21.1186	21.1186
1316	19.7208	19.7208	19.7208
1317	27.4723	27.4723	27.4723
1318	26.4236	26.4236	26.4236
1319	23.2562	23.2562	23.2562
1320	29.2417	29.2417	29.2417
1321	22.0751	22.0751	22.0751
1322	18.0975	18.0975	18.0975
1323	33.7685	33.7685	33.7685
1324	17.5702	17.5702	17.5702
1325	25.9743	25.9743	25.9743
1326	25.0006	25.0006	25.0006
1327	24.3774	24.3774	24.3774
1328	27.5452	27.5452	27.5452
1329	27.6294	27.6294	27.6294
1330	25.1866	25.1866	25.1866
1331	19.3278	19.3278	19.3278
1332	27.4712	27.4712	27.4712
1333	14.7057	14.7057	14.7057
1334	27.5967	27.5967	27.5967
1335	14.6976	14.6976	14.6976
1336	15.8397	15.8397	15.8397
1337	19.9855	19.9855	19.9855
1338	17.5826	17.5826	17.5826
1339	23.6762	23.6762	23.6762
1340	27.2119	27.2119	27.2119
1341	28.6048	28.6048	28.6048
1342	22.1099	22.1099	22.1099
1343	28.132	28.132	28.132
1344	26.9941	26.9941	26.9941
1345	34.056	34.056	34.056
1346	36.1116	36.1116	36.1116
1347	20.7183	20.7183	20.7183
1348	18.2934	18.2934	18.2934
1349	27.1027	27.1027	27.1027
1350	23.525	23.525	23.525
1351	20.7151	20.7151	20.7151
1352	20.5587	20.5587	20.5587
1353	23.6102	23.6102	23.6102
1354	23.2962	23.2962	23.2962
1355	21.0044	21.0044	21.0044
1356	26.4345	26.4345	26.4345
1357	18.6697	18.6697	18.6697
1358	24.0791	24.0791	24.0791
1359	15.9677	15.9677	15.9677
1360	20.7504	20.7504	20.7504
1361	25.9515	25.9515	25.9515
1362	23.9401	23.9401	23.9401
1363	35.3996	35.3996	35.3996
1364	24.3285	24.3285	24.3285
1365	22.8273	22.8273	22.8273
1366	18.7938	18.7938	18.7938
1367	21.1713	21.1713	21.1713
1368	20.3348	20.3348	20.3348
1369	27.4837	27.4837	27.4837
1370	26.7814	26.7814	26.7814
1371	27.344	27.344	27.344
1372	18.1683	18.1683	18.1683
1373	24.1193	24.1193	24.1193
1374	26.0172	26.0172	26.0172
1375	27.1838	27.1838	27.1838
1376	23.4283	23.4283	23.4283
1377	23.529	23.529	23.529
1378	22.233	22.233	22.233
1379	26.2952	26.2952	26.2952
1380	28.0186	28.0186	28.0186
1381	18.8733	18.8733	18.8733
1382	24.2334	24.2334	24.2334
1383	17.9958	17.9958	17.9958
1384	27.6391	27.6391	27.6391
1385	30.8913	30.8913	30.8913
1386	26.75	26.75	26.75
1387	30.0962	30.0962	30.0962
1388	30.1745	30.1745	30.1745
1389	24.5335	24.5335	24.5335
1390	23.6642	23.6642	23.6642
1391	25.5085	25.5085	25.5085
1392	21.919	21.919	21.919
1393	15.6686	15.6686	15.6686
1394	23.887	23.887	23.887
1395	26.7415	26.7415	26.7415
1396	22.0976	22.0976	22.0976
1397	21.4721	21.4721	21.4721
1398	22.1805	22.1805	22.1805
1399	23.2114	23.2114	23.2114
1400	24.3738	24.3738	24.3738
1401	23.0146	23.0146	23.0146
1402	25.8266	25.8266	25.8266
1403	19.7541	19.7541	19.7541
1404	19.9014	19.9014	19.9014
1405	23.1287	23.1287	23.1287
1406	25.0109	25.0109	25.0109
1407	21.8799	21.8799	21.8799
1408	18.1378	18.1378	18.1378
1409	9.41846	9.41846	9.41846
1410	30.3164	30.3164	30.3164
1411	28.1159	28.1159	28.1159
1412	24.7401	24.7401	24.7401
1413	26.3626	26.3626	26.3626
1414	18.9518	18.9518	18.9518
1415	21.3831	21.3831	21.3831
1416	31.8183	31.8183	31.8183
1417	19.6304	19.6304	19.6304
1418	24.9317	24.9317	24.9317
1419	20.575	20.575	20.575
1420	23.1245	23.1245	23.1245
1421	19.8898	19.8898	19.8898
1422	33.197	33.197	33.197
1423	16.1252	16.1252	16.1252
1424	23.7221	23.7221	23.7221
1425	22.8728	22.8728	22.8728
1426	32.2721	32.2721	32.2721
1427	23.1033	23.1033	23.1033
1428	18.7236	18.7236	18.7236
1429	24.4676	24.4676	24.4676
1430	23.7323	23.7323	23.7323
1431	21.2475	21.2475	21.2475
1432	19.419	19.419	19.419
1433	26.3613	26.3613	26.3613
1434	19.493	19.493	19.493
1435	27.3113	27.3113	27.3113
1436	26.7585	26.7585	26.7585
1437	23.6871	23.6871	23.6871
1438	22.1668	22.1668	22.1668
1439	21.8005	21.8005	21.8005
1440	23.0508	23.0508	23.0508
1441	22.6045	22.6045	22.6045
1442	17.5296	17.5296	17.5296
1443	23.7469	23.7469	23.7469
1444	29.4323	29.4323	29.4323
1445	29.9181	29.9181	29.9181
1446	1.79769e+308	inf	inf
1447	11.125	11.125	11.125
1448	17.9441	17.9441	17.9441
1449	17.7486	17.7486	17.7486
1450	23.1414	23.1414	23.1414
1451	22.603	22.603	22.603
1452	26.1013	26.1013	26.1013
1453	21.1895	21.1895	21.1895
1454	28.8237	28.8237	28.8237
1455	23.6794	23.6794	23.6794
1456	25.5216	25.5216	25.5216
1457	23.2741	23.2741	23.2741
1458	24.5539	24.5539	24.5539
1459	19.8758	19.8758	19.8758
1460	23.5556	23.5556	23.5556
1461	25.0687	25.0687	25.0687
1462	24.7562	24.7562	24.7562
1463	15.4149	15.4149	15.4149
1464	31.2028	31.2028	31.2028
1465	19.241	19.241	19.241
1466	30.8085	30.8085	30.8085
1467	26.6041	26.6041	26.6041
1468	25.3701	25.3701	25.3701
1469	27.7354	27.7354	27.7354
1470	28.2979	28.2979	28.2979
1471	27.9651	27.9651	27.9651
1472	15.8027	15.8027	15.8027
1473	24.8241	24.8241	24.8241
1474	29.0685	29.0685	29.0685
1475	25.1331	25.1331	25.1331
1476	23.7742	23.7742	23.7742
1477	28.4393	28.4393	28.4393
1478	14.8657	14.8657	14.8657
1479	21.9433	21.9433	21.9433
1480	21.3699	21.3699	21.3699
1481	24.1965	24.1965	24.1965
1482	25.7306	25.7306	25.7306
1483	21.8595	21.8595	21.8595
1484	23.6755	23.6755	23.6755
1485	25.7192	25.7192	25.7192
1486	22.8599	22.8599	22.8599
1487	26.7285	26.7285	26.7285
1488	24.7604	24.7604	24.7604
1489	29.1934	29.1934	29.1934
1490	21.5566	21.5566	21.5566
1491	22.4388	22.4388	22.4388
1492	1.79769e+308	inf	inf
1493	23.0201	23.0201	23.0201
1494	27.295	27.295	27.295
1495	20.7186	20.7186	20.7186
1496	19.0594	19.0594	19.0594
1497	1.79769e+308	inf	inf
1498	25.164	25.164	25.164
1499	18.7285	18.7285	18.7285
1500	1.79769e+308	inf	inf
1501	20.5423	20.5423	20.5423
1502	18.5893	18.5893	18.5893
1503	28.4359	28.4359	28.4359
1504	26.4738	26.4738	26.4738
1505	26.314	26.314	26.314
1506	22.7813	22.7813	22.7813
1507	29.6015	29.6015	29.6015
1508	19.0413	19.0413	19.0413
1509	27.5186	27.5186	27.5186
1510	25.2824	25.2824	25.2824
1511	20.2252	20.2252	20.2252
1512	25.4228	25.4228	25.4228
1513	25.6026	25.6026	25.6026
1514	24.6468	24.6468	24.6468
1515	27.5969	27.5969	27.5969
1516	25.651	25.651	25.651
1517	18.0306	18.0306	18.0306
1518	23.9724	23.9724	23.9724
1519	28.2046	28.2046	28.2046
1520	21.8107	21.8107	21.8107
1521	19.5245	19.5245	19.5245
1522	29.2493	29.2493	29.2493
1523	25.704	25.704	25.704
1524	27.6296	27.6296	27.6296
1525	21.2032	21.2032	21.2032
1526	19.1285	19.1285	19.1285
1527	19.2862	19.2862	19.2862
1528	16.1775	16.1775	16.1775
1529	24.7167	24.7167	24.7167
1530	26.5007	26.5007	26.5007
1531	23.7748	23.7748	23.7748
1532	23.136	23.136	23.136
1533	19.3241	19.3241	19.3241
1534	23.4989	23.4989	23.4989
1535	23.7463	23.7463	23.7463
1536	21.9482	21.9482	21.9482
1537	25.5702	25.5702	25.5702
1538	25.3386	25.3386	25.3386
1539	19.0922	19.0922	19.0922
1540	17.718	17.718	17.718
1541	27.8799	27.8799	27.8799
1542	23.1608	23.1608	23.1608
1543	27.9581	27.9581	27.9581
1544	20.0267	20.0267	20.0267
1545	22.6791	22.6791	22.6791
1546	22.3459	22.3459	22.3459
1547	25.9951	25.9951	25.9951
1548	23.9912	23.9912	23.9912
1549	20.2633	20.2633	20.2633
1550	19.3358	19.3358	19.3358
1551	22.8739	22.8739	22.8739
1552	24.7976	24.7976	24.7976
1553	24.9134	24.9134	24.9134
1554	25.4306	25.4306	25.4306
1555	28.2061	28.2061	28.2061
1556	20.6826	20.6826	20.6826
1557	24.4021	24.4021	24.4021
1558	19.3129	19.3129	19.3129
1559	21.7034	21.7034	21.7034
1560	30.1766	30.1766	30.1766
1561	27.1085	27.1085	27.1085
1562	23.8816	23.8816	23.8816
1563	18.7608	18.7608	18.7608
1564	21.156	21.156	21.156
1565	23.2198	23.2198	23.2198
1566	24.4777	24.4777	24.4777
1567	23.6197	23.6197	23.6197
1568	16.3767	16.3767	16.3767
1569	22.3317	22.3317	22.3317
1570	15.9378	15.9378	15.9378
1571	23.0223	23.0223	23.0223
1572	24.7103	24.7103	24.7103
1573	28.6298	28.6298	28.6298
1574	27.6844	27.6844	27.6844
1575	25.2383	25.2383	25.2383
1576	23.3935	23.3935	23.3935
1577	20.1499	20.1499	20.1499
1578	21.5982	21.5982	21.5982
1579	25.301	25.301	25.301
1580	33.3572	33.3572	33.3572
1581	18.8839	18.8839	18.8839
1582	30.3654	30.3654	30.3654
1583	24.5419	24.5419	24.5419
1584	16.5941	16.5941	16.5941
1585	27.3028	27.3028	27.3028
1586	25.4762	25.4762	25.4762
1587	25.3374	25.3374	25.3374
1588	23.4071	23.4071	23.4071
1589	19.9943	19.9943	19.9943
1590	18.8251	18.8251	18.8251
1591	18.5928	18.5928	18.5928
1592	24.0942	24.0942	24.0942
1593	20.8062	20.8062	20.8062
1594	28.9505	28.9505	28.9505
1595	21.7955	21.7955	21.7955
1596	23.1556	23.1556	23.1556
1597	22.1985	22.1985	22.1985
1598	16.9923	16.9923	16.9923
1599	34.3331	34.3331	34.3331
1600	21.3759	21.3759	21.3759
1601	26.8948	26.8948	26.8948
1602	20.3265	20.3265	20.3265
1603	23.6696	23.6696	23.6696
1604	27.7551	27.7551	27.7551
1605	28.0481	28.0481	28.0481
1606	25.9973	25.9973	25.9973
